order_id,product_id,product_amount,product_name,consumer_name
2653,67,1774.0,cortina para sala,Isabela Oliveira
2654,22,1807.0,câmera,Antônio Lobo
2656,32,1921.0,instax mini,Antônio Lobo
2657,6,1649.0,battery charger,Antônio Lobo
2658,12,439.0,multimeter,Nicole de Salles Machado
2659,43,482.0,moto g 10,Nicole de Salles Machado
2660,35,1450.0,monitor ultrawide,Nicole de Salles Machado
2662,29,263.0,camera fotografica,Fernando Cavalcanti
2664,4,1474.0,power supply,Antônio Machado
2665,32,1921.0,instax mini,Antônio Machado
2666,23,442.0,moto g10,Antônio Machado
2667,6,1649.0,battery charger,Antônio Machado
2668,35,1450.0,monitor ultrawide,Nicolas Medeiros
2669,14,1624.0,carregador iphone,Valdomiro Machado
2670,65,914.0,morango,Valdomiro Machado
2671,33,1033.0,câmera fotográfica,Valdomiro Machado
2672,31,748.0,camera polaroid,Valdomiro Machado
2673,51,642.0,queijo,Valdomiro Machado
2674,38,821.0,motorola g10,Nicolas Quadros Assis
2675,31,748.0,camera polaroid,Nicolas Quadros Assis
2676,58,830.0,espumante,Nicolas Quadros Assis
2677,56,269.0,malbec,Nicolas Quadros Assis
2678,49,581.0,whisky,Nicolas Quadros Assis
2682,15,1836.0,switch controller,Isabela Ruiz Correia
2683,35,1450.0,monitor ultrawide,Isabela Ruiz Correia
2684,46,707.0,vinho,Isabela Ruiz Correia
2685,20,687.0,led rgb,Isabela Ruiz Correia
2687,28,215.0,instax,Nicolas Paschoal Pacheco
2688,66,1620,leite condensado,Valdomiro Lima Pacheco
2689,25,66.0,s20 fe,Valdomiro Lima Pacheco
2691,16,1173.0,fichario,Valdomiro Lima Pacheco
2692,65,914.0,morango,Valdomiro Lima Pacheco
2693,38,821.0,motorola g10,Valdomiro Lima Pacheco
2694,22,1807.0,câmera,Valdomiro Lima Pacheco
2695,13,1950.0,led strip,Nicolas Machado Pacheco
2696,70,1723.0,leite ninho,Nicolas Machado Pacheco
2697,70,1723.0,leite ninho,Kléber Arruda Oliveira
2698,20,687.0,led rgb,Kléber Arruda Oliveira
2699,27,438.0,camera canon,Kléber Arruda Oliveira
2700,25,66.0,s20 fe,Kléber Arruda Oliveira
2701,49,581.0,whisky,Kléber Arruda Oliveira
2702,33,1033.0,câmera fotográfica,Kléber Arruda Oliveira
2704,23,442.0,moto g10,Kléber Falcão
2706,8,427,car battery,Kléber Falcão
2708,10,1594.0,laser,Gilmar Machado Silveira
2709,54,242.0,vodka,Gilmar Machado Silveira
2710,31,748.0,camera polaroid,Gilmar Machado Silveira
2711,37,1743.0,moto g9 plus,Gilmar Machado Silveira
2712,17,0.0,bateria carro,Gilmar Machado Silveira
2713,53,177.0,jack daniels,Kléber da Cruz da Silva
2714,69,1346.0,barra de chocolate,Kléber da Cruz da Silva
2715,63,1307.0,cafeteira,Kléber da Cruz da Silva
2716,17,0.0,bateria carro,Kléber da Cruz da Silva
2718,6,1649.0,battery charger,Heloísa da Cruz Gimenes
2719,64,1576.0,heineken,Heloísa da Cruz Gimenes
2720,57,45.0,dolce gusto,Heloísa da Cruz Gimenes
2721,43,482.0,moto g 10,Heloísa da Cruz Gimenes
2722,53,177.0,jack daniels,Heloísa da Cruz Gimenes
2723,27,438.0,camera canon,Heloísa da Cruz Gimenes
2724,69,1346.0,barra de chocolate,Rafael da Cruz
2725,31,748.0,camera polaroid,Rafael da Cruz
2726,23,442.0,moto g10,Rafael da Cruz
2727,13,1950.0,led strip,Rafael da Cruz
2728,49,581.0,whisky,Rafael da Cruz
2730,35,1450.0,monitor ultrawide,Valdomiro Braz
2731,1,850.0,battery,Valdomiro Braz
2733,65,914.0,morango,Valdomiro Braz
2734,68,149,açúcar,Valdomiro Braz
2737,38,821.0,motorola g10,Nicole Vargas Pacheco
2738,2,1245.0,bateria,Nicole Vargas Pacheco
2739,39,1518.0,moto g10 plus,Nicole Vargas Pacheco
2740,58,830.0,espumante,Nicole Vargas Pacheco
2741,59,1567.0,doces,Nicole Vargas Pacheco
2742,40,1819.0,notebook samsung i7,Nicole Vargas Pacheco
2743,17,0.0,bateria carro,Nicole Vargas Pacheco
2744,62,0.0,carrefour,Fabiana Monteiro Barroso
2745,29,263.0,camera fotografica,Fabiana Monteiro Barroso
2746,9,339.0,fluke,Fabiana Monteiro Barroso
2747,12,439.0,multimeter,Fabiana Monteiro Barroso
2748,48,872.0,cerveja,Kléber Lobo Pacheco
2749,33,1033.0,câmera fotográfica,Fabiana Barroso Machado
2750,34,21.0,papel de parede cinza,Fabiana Barroso Machado
2751,39,1518.0,moto g10 plus,Carina Pacheco Gimenes
2753,62,0.0,carrefour,Carina Pacheco Gimenes
2754,18,426,arduino,Carina Pacheco Gimenes
2755,63,1307.0,cafeteira,Rafael Velho
2756,66,1620,leite condensado,Rafael Velho
2757,61,404,pasta,Isabela Lima Monteiro
2758,48,872.0,cerveja,Isabela Lima Monteiro
2759,23,442.0,moto g10,Isabela Lima Monteiro
2761,33,1033.0,câmera fotográfica,Heloísa Nazário da Cunha
2763,62,0.0,carrefour,Nicole Gimenes Braz
2764,15,1836.0,switch controller,Nicole Gimenes Braz
2765,61,404,pasta,Nicole Gimenes Braz
2766,1,850.0,battery,Nicole Gimenes Braz
2767,18,426,arduino,Nicole Gimenes Braz
2768,30,1637.0,moto g9,Nicole Gimenes Braz
2770,31,748.0,camera polaroid,Adriano Farias Machado
2771,34,21.0,papel de parede cinza,Adriano Farias Machado
2772,6,1649.0,battery charger,Adriano Leal Ito
2773,1,850.0,battery,Adriano Leal Ito
2775,42,521.0,papel de parede branco,Adriano Leal Ito
2776,36,1590.0,ipad,Nicole Oliveira
2780,41,756.0,samsung s20 fe,Nicole Oliveira
2781,18,426,arduino,Nicole Oliveira
2782,20,687.0,led rgb,Nicole Oliveira
2783,42,521.0,papel de parede branco,Émerson Farias Fraga
2785,47,1328.0,chocolate,Émerson Farias Fraga
2786,41,756.0,samsung s20 fe,Émerson Farias Fraga
2788,48,872.0,cerveja,Nicole Vargas
2789,61,404,pasta,Kléber Paschoal
2790,69,1346.0,barra de chocolate,Isabela Velho
2792,68,149,açúcar,Isabela Velho
2793,28,199.0,instax,Isabela Velho
2794,22,1807.0,câmera,Isabela Velho
2795,22,1807.0,câmera,Isabela Velho
2796,67,1774.0,cortina para sala,Isabela Velho
2797,69,1346.0,barra de chocolate,Émerson Quadros Correia
2798,68,149,açúcar,Émerson Quadros Correia
2799,61,404,pasta,Émerson Quadros Correia
2800,31,748.0,camera polaroid,Émerson Quadros Correia
2801,42,521.0,papel de parede branco,Émerson Medeiros Assis
2803,51,628.0,queijo,Émerson Oliveira Lima
2804,35,1450.0,monitor ultrawide,Émerson Oliveira Lima
2805,31,748.0,camera polaroid,Émerson Oliveira Lima
2806,46,707.0,vinho,Émerson Oliveira Lima
2807,41,756.0,samsung s20 fe,Émerson Oliveira Lima
2808,45,1553.0,instax mini 11,Carina Braga
2809,36,1590.0,ipad,Carina Braga
2811,70,1723.0,leite ninho,Carina Braga
2812,49,581.0,whisky,Heloísa Braga
2814,39,1518.0,moto g10 plus,Heloísa Braga
2815,42,521.0,papel de parede branco,Fernando Nazário Gimenes
2817,57,42.0,dolce gusto,Fernando Nazário Gimenes
2818,21,1856.0,camera,Fernando Nazário Gimenes
2819,19,1432.0,bateria de carro,Fernando Nazário Gimenes
2820,38,819.0,motorola g10,Heloísa da Silva Quadros
2821,43,482.0,moto g 10,Heloísa da Silva Quadros
2823,42,521.0,papel de parede branco,Heloísa da Silva Quadros
2825,26,1289.0,nikon,Carlos Falcão de Salles
2826,31,748.0,camera polaroid,Carlos Falcão de Salles
2827,40,1819.0,notebook samsung i7,Carlos Falcão de Salles
2828,63,1307.0,cafeteira,Carlos Falcão de Salles
2831,43,482.0,moto g 10,Kléber Farias Arruda
2832,16,1173.0,fichario,Kléber Farias Arruda
2833,65,914.0,morango,Kléber Farias Arruda
2834,49,581.0,whisky,Rafael Leal
2835,25,66.0,s20 fe,Rafael Leal
2836,9,339.0,fluke,Rafael Leal
2837,62,0.0,carrefour,Rafael Leal
2838,33,1033.0,câmera fotográfica,Rafael Leal
2840,29,263.0,camera fotografica,Fabiana Lopes Nazário
2841,41,756.0,samsung s20 fe,Fabiana Lopes Nazário
2842,57,42.0,dolce gusto,Carlos Vargas
2843,9,339.0,fluke,Heloísa Correia
2844,28,199.0,instax,Heloísa Correia
2845,57,42.0,dolce gusto,Taís da Cruz da Cunha
2846,31,748.0,camera polaroid,Taís da Cruz da Cunha
2847,62,0.0,carrefour,Taís da Cruz da Cunha
2848,22,1807.0,câmera,Taís da Cruz da Cunha
2849,25,66.0,s20 fe,Taís da Cruz da Cunha
2850,37,1739.0,moto g9 plus,Taís da Cruz da Cunha
2851,10,1594.0,laser,Rafael Ito Cavalcanti
2852,29,263.0,camera fotografica,Rafael Ito Cavalcanti
2853,40,1819.0,notebook samsung i7,Valdomiro Carmo Silveira
2854,40,1819.0,notebook samsung i7,Valdomiro Carmo Silveira
2855,59,1567.0,doces,Valdomiro Carmo Silveira
2857,70,1723.0,leite ninho,Valdomiro Carmo Silveira
2859,17,0.0,bateria carro,Poliane Velho Leal
2860,22,1807.0,câmera,Poliane Velho Leal
2861,68,148.0,açúcar,Poliane Velho Leal
2862,39,1513.0,moto g10 plus,Poliane Velho Leal
2863,43,482.0,moto g 10,Taís Silveira
2864,34,21.0,papel de parede cinza,Taís Silveira
2865,47,1328.0,chocolate,Taís Silveira
2866,39,1513.0,moto g10 plus,Taís Silveira
2867,14,1624.0,carregador iphone,Taís Silveira
2868,57,42.0,dolce gusto,Rafael da Silva Ito
2869,48,872.0,cerveja,Rafael da Silva Ito
2870,40,1819.0,notebook samsung i7,Rafael da Silva Ito
2871,38,819.0,motorola g10,Rafael da Silva Ito
2872,11,1315.0,kabel,Fernando Vaz
2874,16,1173.0,fichario,Fernando Vaz
2876,41,756.0,samsung s20 fe,Heloísa Braz
2877,27,438.0,camera canon,Heloísa Braz
2879,7,1131.0,trash can,Heloísa Braz
2880,12,439.0,multimeter,Heloísa Braz
2881,26,1289.0,nikon,Heloísa Braz
2882,9,339.0,fluke,Taís Assis Carmo
2883,5,74.0,led lights,Taís Assis Carmo
2884,57,42.0,dolce gusto,Taís Assis Carmo
2885,69,1346.0,barra de chocolate,Taís Assis Carmo
2886,60,1118.0,cacau show,Taís Assis Carmo
2887,44,1330.0,camera de segurança wifi,Poliane Machado
2888,17,0.0,bateria carro,Poliane Machado
2890,54,242.0,vodka,Poliane Machado
2891,70,1723.0,leite ninho,Poliane Machado
2893,46,707.0,vinho,Elaine Braz Lima
2895,64,1576.0,heineken,Elaine Braz Lima
2897,61,404,pasta,Gilmar Barroso Medeiros
2898,67,1774.0,cortina para sala,Gilmar Barroso Medeiros
2899,34,21.0,papel de parede cinza,Isabela Gimenes
2900,2,1243.0,bateria,Isabela Gimenes
2902,13,1950.0,led strip,Isabela Gimenes
2904,5,74.0,led lights,Rafael Gimenes
2905,27,438.0,camera canon,Rafael Gimenes
2906,37,1739.0,moto g9 plus,Rafael Gimenes
2908,61,404,pasta,Fabiana Paschoal Velho
2909,36,1590.0,ipad,Fabiana Paschoal Velho
2910,61,404,pasta,Fabiana Paschoal Velho
2912,59,1567.0,doces,Heloísa Arruda da Cruz
2913,18,426,arduino,Heloísa Arruda da Cruz
2914,50,1730.0,gin,Heloísa Arruda da Cruz
2915,60,1118.0,cacau show,Heloísa Arruda da Cruz
2916,43,482.0,moto g 10,Isabela Medeiros
2917,7,1131.0,trash can,Fernando Gimenes Correia
2918,30,1637.0,moto g9,Fernando Gimenes Correia
2919,30,1637.0,moto g9,Fernando Gimenes Correia
2920,1,848.0,battery,Fernando Gimenes Correia
2921,15,1834.0,switch controller,Fernando Gimenes Correia
2922,29,263.0,camera fotografica,Nicole da Cruz Machado
2924,67,1774.0,cortina para sala,Fabiana Carmo Assis
2925,6,1649.0,battery charger,Fabiana Carmo Assis
2926,50,1730.0,gin,Fabiana Carmo Assis
2927,36,1590.0,ipad,Fabiana Carmo Assis
2928,43,482.0,moto g 10,Fabiana Carmo Assis
2929,23,442.0,moto g10,Taís Damasceno
2930,64,1576.0,heineken,Taís Damasceno
2931,15,1834.0,switch controller,Taís Damasceno
2932,42,521.0,papel de parede branco,Taís Damasceno
2933,34,21.0,papel de parede cinza,Taís Damasceno
2934,69,1346.0,barra de chocolate,Heloísa Gimenes
2935,12,437.0,multimeter,Heloísa Gimenes
2936,59,1567.0,doces,Adriano Farias Machado
2937,60,1118.0,cacau show,Adriano Farias Machado
2939,33,1033.0,câmera fotográfica,Adriano Farias Machado
2940,17,0.0,bateria carro,Adriano Farias Machado
2941,57,42.0,dolce gusto,Valdomiro Paim
2942,27,438.0,camera canon,Valdomiro Paim
2943,57,42.0,dolce gusto,Valdomiro Paim
2944,64,1576.0,heineken,Valdomiro Paim
2946,64,1576.0,heineken,Carina Carmo Ruiz
2947,43,482.0,moto g 10,Carina Carmo Ruiz
2948,1,848.0,battery,Carina Carmo Ruiz
2949,2,1243.0,bateria,Carina Carmo Ruiz
2950,48,872.0,cerveja,Carina Carmo Ruiz
2951,56,269.0,malbec,Adriano da Silva
2952,7,1131.0,trash can,Nicole Damasceno de Salles
2953,52,109.0,bebedouro,Nicole Damasceno de Salles
2954,25,66.0,s20 fe,Nicole Damasceno de Salles
2955,50,1730.0,gin,Carlos de Salles
2956,48,872.0,cerveja,Carlos de Salles
2957,10,1572.0,laser,Carlos de Salles
2958,54,242.0,vodka,Carlos de Salles
2959,15,1834.0,switch controller,Carlos de Salles
2961,46,707.0,vinho,Nicole Ruiz
2962,36,1590.0,ipad,Nicole Ruiz
2964,61,404,pasta,Nicole Ruiz
2965,55,1631.0,mercado livre,Nicole Ruiz
2966,30,1637.0,moto g9,Nicole Ruiz
2967,40,1818.0,notebook samsung i7,Nicole Ruiz
2968,5,74.0,led lights,Fernando Lopes Oliveira
2970,33,1033.0,câmera fotográfica,Fabiana Ruiz
2971,20,687.0,led rgb,Fabiana Ruiz
2972,3,1947.0,batteries,Fabiana Ruiz
2973,22,1807.0,câmera,Fabiana Ruiz
2974,61,404,pasta,Fabiana Ruiz
2975,33,1033.0,câmera fotográfica,Fabiana Ruiz
2976,41,756.0,samsung s20 fe,Carlos Ruiz de Salles
2977,14,1602.0,carregador iphone,Carlos Ruiz de Salles
2979,32,1915.0,instax mini,Antônio Falcão Gimenes
2980,53,177.0,jack daniels,Antônio Falcão Gimenes
2981,50,1730.0,gin,Nicole Braz Pacheco
2982,67,1774.0,cortina para sala,Nicole Braz Pacheco
2983,6,1649.0,battery charger,Nicole Braz Pacheco
2984,41,756.0,samsung s20 fe,Nicole Braz Pacheco
2986,47,1328.0,chocolate,Isabela Ruiz Vargas
2987,5,74.0,led lights,Isabela Ruiz Vargas
2988,17,0.0,bateria carro,Isabela Ruiz Vargas
2989,17,0.0,bateria carro,Isabela Ruiz Vargas
2990,50,1730.0,gin,Isabela Ruiz Vargas
2991,70,1723.0,leite ninho,Isabela Vaz
2993,43,482.0,moto g 10,Isabela Vaz
2994,31,748.0,camera polaroid,Isabela Vaz
2995,48,872.0,cerveja,Nicole Gimenes Carmo
2996,26,1289.0,nikon,Nicole Gimenes Carmo
2997,2,1243.0,bateria,Nicole Gimenes Carmo
2998,5,74.0,led lights,Nicole Gimenes Carmo
2999,50,1730.0,gin,Nicole Gimenes Carmo
3000,44,1330.0,camera de segurança wifi,Fabiana Lobo Paschoal
3001,46,707.0,vinho,Fabiana Lobo Paschoal
3002,47,1328.0,chocolate,Beatriz Ito
3003,25,66.0,s20 fe,Beatriz Ito
3004,39,1513.0,moto g10 plus,Beatriz Ito
3005,64,1576.0,heineken,Beatriz Ito
3009,13,1950.0,led strip,Nicolas da Cunha Lima
3010,9,339.0,fluke,Nicolas da Cunha Lima
3012,10,1572.0,laser,Nicolas da Cunha Lima
3014,1,848.0,battery,Carina Quadros
3015,24,509.0,polaroid,Carina Quadros
3017,42,521.0,papel de parede branco,Nicolas Velho Silveira
3019,61,403.0,pasta,Nicolas Velho Silveira
3020,63,1307.0,cafeteira,Nicolas Velho Silveira
3021,1,848.0,battery,Nicolas Velho Silveira
3022,33,1033.0,câmera fotográfica,Beatriz Lobo Assis
3023,1,848.0,battery,Beatriz Lobo Assis
3024,45,1553.0,instax mini 11,Beatriz Lobo Assis
3025,69,1346.0,barra de chocolate,Beatriz Lobo Assis
3026,34,20.0,papel de parede cinza,Fernando Paschoal
3027,70,1723.0,leite ninho,Antônio Nazário Farias
3028,27,438.0,camera canon,Antônio Nazário Farias
3029,15,1834.0,switch controller,Antônio Nazário Farias
3030,44,1330.0,camera de segurança wifi,Nicolas Gimenes
3031,68,148.0,açúcar,Nicolas Gimenes
3032,28,199.0,instax,Nicolas da Silva Pacheco
3033,68,148.0,açúcar,Nicolas da Silva Pacheco
3034,23,442.0,moto g10,Rafael Lobo Cavalcanti
3035,69,1346.0,barra de chocolate,Rafael Lobo Cavalcanti
3036,8,427,car battery,Poliane Oliveira Assis
3037,52,109.0,bebedouro,Poliane Oliveira Assis
3038,44,1330.0,camera de segurança wifi,Poliane Oliveira Assis
3039,12,437.0,multimeter,Poliane Oliveira Assis
3040,6,1649.0,battery charger,Poliane Oliveira Assis
3041,34,20.0,papel de parede cinza,Poliane Oliveira Assis
3044,17,0.0,bateria carro,Elaine Fraga Ito
3046,26,1289.0,nikon,Gilmar Medeiros
3047,30,1637.0,moto g9,Gilmar Medeiros
3049,1,848.0,battery,Nicolas Barroso
3050,60,1118.0,cacau show,Nicolas Barroso
3051,66,1620.0,leite condensado,Nicolas Barroso
3052,36,1590.0,ipad,Nicolas Barroso
3053,4,1474.0,power supply,Nicolas Barroso
3054,49,581.0,whisky,Nicolas Barroso
3055,55,1630.0,mercado livre,Émerson Ruiz Braga
3056,31,748.0,camera polaroid,Émerson Ruiz Braga
3057,41,756.0,samsung s20 fe,Émerson Ruiz Braga
3058,13,1950.0,led strip,Émerson Ruiz Braga
3059,26,1289.0,nikon,Janaína Velho Braz
3063,45,1545.0,instax mini 11,Janaína Velho Braz
3064,70,1723.0,leite ninho,Janaína Velho Braz
3065,32,1915.0,instax mini,Janaína Velho Braz
3068,41,756.0,samsung s20 fe,Isabela Ito Correia
3069,61,399.0,pasta,Isabela Ito Correia
3070,63,1307.0,cafeteira,Isabela Ito Correia
3071,1,848.0,battery,Isabela Ito Correia
3073,18,426,arduino,Isabela Ito Correia
3074,36,1590.0,ipad,Isabela Ito Correia
3075,70,1723.0,leite ninho,Nicole Oliveira Fraga
3077,69,1346.0,barra de chocolate,Beatriz Barroso Lima
3078,62,0.0,carrefour,Taís Arruda
3079,34,20.0,papel de parede cinza,Taís Arruda
3080,48,872.0,cerveja,Taís Oliveira Lima
3081,33,1033.0,câmera fotográfica,Beatriz Braz Cavalcanti
3082,30,1637.0,moto g9,Beatriz Braz Cavalcanti
3083,18,426,arduino,Beatriz Braz Cavalcanti
3084,28,192.0,instax,Beatriz Braz Cavalcanti
3085,33,1033.0,câmera fotográfica,Nicolas Medeiros Paim
3088,20,687.0,led rgb,Nicole Assis da Cruz
3089,44,1330.0,camera de segurança wifi,Fabiana Machado
3090,32,1915.0,instax mini,Fabiana Machado
3091,28,192.0,instax,Fabiana Machado
3092,40,1818.0,notebook samsung i7,Fabiana Machado
3093,29,263.0,camera fotografica,Fabiana Machado
3094,46,707.0,vinho,Fabiana Machado
3095,58,830.0,espumante,Fabiana Machado
3096,61,399.0,pasta,Fernando Quadros
3098,41,756.0,samsung s20 fe,Gilmar Silveira
3099,65,914.0,morango,Gilmar Silveira
3100,62,0.0,carrefour,Gilmar Silveira
3101,13,1950.0,led strip,Poliane Velho Barroso
3103,35,1449.0,monitor ultrawide,Poliane Velho Barroso
3105,24,509.0,polaroid,Valdomiro Braz da Cruz
3106,50,1730.0,gin,Valdomiro Braz da Cruz
3107,32,1902.0,instax mini,Valdomiro Braz da Cruz
3109,66,1620.0,leite condensado,Carina Quadros Vargas
3111,21,1856.0,camera,Isabela Farias
3112,63,1307.0,cafeteira,Isabela Farias
3113,35,1449.0,monitor ultrawide,Isabela Farias
3114,3,1947.0,batteries,Janaína Quadros Oliveira
3115,48,872.0,cerveja,Janaína Quadros Oliveira
3116,24,509.0,polaroid,Janaína Quadros Oliveira
3117,12,437.0,multimeter,Janaína Quadros Oliveira
3118,65,914.0,morango,Janaína Quadros Oliveira
3119,3,1947.0,batteries,Janaína Quadros Oliveira
3120,10,1572.0,laser,Janaína Quadros Oliveira
3121,54,242.0,vodka,Beatriz Medeiros Nazário
3123,53,170.0,jack daniels,Beatriz Medeiros Nazário
3124,13,1950.0,led strip,Beatriz Medeiros Nazário
3125,7,1127.0,trash can,Beatriz Medeiros Nazário
3126,53,170.0,jack daniels,Beatriz Medeiros Nazário
3127,66,1620.0,leite condensado,Beatriz Medeiros Nazário
3128,21,1856.0,camera,Elaine de Salles
3129,43,482.0,moto g 10,Elaine de Salles
3131,25,66.0,s20 fe,Elaine de Salles
3132,51,604.0,queijo,Carlos da Cruz
3133,5,74.0,led lights,Adriano Quadros Fraga
3134,5,74.0,led lights,Adriano Quadros Fraga
3135,66,1620.0,leite condensado,Adriano Quadros Fraga
3136,8,427,car battery,Adriano Quadros Fraga
3137,64,1575.0,heineken,Adriano Quadros Fraga
3138,42,521.0,papel de parede branco,Adriano Vaz Vargas
3139,21,1856.0,camera,Adriano Vaz Vargas
3140,30,1637.0,moto g9,Adriano Vaz Vargas
3141,49,581.0,whisky,Adriano Vaz Vargas
3142,20,687.0,led rgb,Fernando Cavalcanti
3143,42,521.0,papel de parede branco,Fernando Cavalcanti
3144,21,1856.0,camera,Fernando Cavalcanti
3146,53,170.0,jack daniels,Isabela Lopes Monteiro
3147,16,1171.0,fichario,Isabela Lopes Monteiro
3148,21,1856.0,camera,Isabela Lopes Monteiro
3149,57,42.0,dolce gusto,Isabela Lopes Monteiro
3150,5,74.0,led lights,Beatriz Carmo Correia
3151,13,1950.0,led strip,Rafael Machado
3152,67,1774.0,cortina para sala,Rafael Machado
3153,13,1950.0,led strip,Rafael Machado
3154,59,1567.0,doces,Taís Quadros Farias
3155,63,1307.0,cafeteira,Kléber de Salles Leal
3156,37,1739.0,moto g9 plus,Kléber de Salles Leal
3157,58,830.0,espumante,Kléber de Salles Leal
3158,36,1590.0,ipad,Kléber de Salles Leal
3159,2,1243.0,bateria,Kléber de Salles Leal
3160,70,1723.0,leite ninho,Nicole Simões Lopes
3161,30,1637.0,moto g9,Nicole Simões Lopes
3163,68,148.0,açúcar,Nicole Simões Lopes
3165,61,399.0,pasta,Nicole Simões Lopes
3166,56,269.0,malbec,Nicole Simões Lopes
3167,34,20.0,papel de parede cinza,Valdomiro Braga
3168,33,1033.0,câmera fotográfica,Émerson Nazário
3169,3,1947.0,batteries,Émerson Nazário
3170,12,437.0,multimeter,Émerson Nazário
3171,42,521.0,papel de parede branco,Émerson Nazário
3172,64,1575.0,heineken,Émerson Nazário
3174,61,399.0,pasta,Émerson Nazário
3175,2,1243.0,bateria,Kléber Lopes Lima
3176,21,1856.0,camera,Kléber Lopes Lima
3177,28,179.0,instax,Kléber Lopes Lima
3178,17,0.0,bateria carro,Kléber Lopes Lima
3179,7,1108.0,trash can,Kléber Lopes Lima
3180,3,1947.0,batteries,Fabiana Silveira Paim
3182,47,1328.0,chocolate,Fabiana Silveira Paim
3184,70,1723.0,leite ninho,Isabela Damasceno
3185,66,1620.0,leite condensado,Isabela Damasceno
3186,50,1730.0,gin,Isabela Damasceno
3187,39,1513.0,moto g10 plus,Isabela Damasceno
3188,10,1572.0,laser,Isabela Damasceno
3189,64,1575.0,heineken,Isabela Damasceno
3190,2,1243.0,bateria,Émerson Oliveira Assis
3191,13,1950.0,led strip,Émerson Oliveira Assis
3192,65,913.0,morango,Émerson Oliveira Assis
3193,42,521.0,papel de parede branco,Émerson Oliveira Assis
3194,67,1774.0,cortina para sala,Émerson Oliveira Assis
3195,17,0.0,bateria carro,Émerson Oliveira Assis
3196,24,509.0,polaroid,Émerson Oliveira Assis
3197,54,242.0,vodka,Heloísa da Cunha Quadros
3198,31,748.0,camera polaroid,Heloísa da Cunha Quadros
3199,44,1330.0,camera de segurança wifi,Heloísa da Cunha Quadros
3200,1,844.0,battery,Adriano Lobo Braz
3202,12,437.0,multimeter,Adriano Lobo Braz
3203,53,170.0,jack daniels,Adriano Lobo Braz
3205,54,242.0,vodka,Adriano Lobo Braz
3206,37,1739.0,moto g9 plus,Adriano Lobo Braz
3207,57,42.0,dolce gusto,Fernando Gimenes Falcão
3208,57,42.0,dolce gusto,Fernando Gimenes Falcão
3209,47,1328.0,chocolate,Fernando Gimenes Falcão
3211,9,339.0,fluke,Fernando Gimenes Falcão
3213,33,1033.0,câmera fotográfica,Rafael Paim Lima
3214,40,1817.0,notebook samsung i7,Rafael Paim Lima
3215,36,1590.0,ipad,Rafael Paim Lima
3216,62,0.0,carrefour,Rafael Paim Lima
3218,66,1620.0,leite condensado,Fernando Vargas
3219,28,179.0,instax,Fernando Vargas
3220,66,1620.0,leite condensado,Fernando Barroso
3221,1,844.0,battery,Fernando Barroso
3222,47,1328.0,chocolate,Fernando Barroso
3223,23,442.0,moto g10,Fernando Barroso
3224,43,482.0,moto g 10,Gilmar Assis Braz
3225,33,1033.0,câmera fotográfica,Gilmar Assis Braz
3226,70,1723.0,leite ninho,Fabiana Lopes Assis
3227,61,399.0,pasta,Fabiana Lopes Assis
3229,53,170.0,jack daniels,Fabiana Lopes Assis
3230,35,1449.0,monitor ultrawide,Nicole Falcão Damasceno
3231,43,482.0,moto g 10,Nicole Falcão Damasceno
3232,12,437.0,multimeter,Isabela da Silva
3233,50,1730.0,gin,Isabela da Silva
3234,68,148.0,açúcar,Isabela da Silva
3235,40,1817.0,notebook samsung i7,Isabela da Silva
3236,22,1807.0,câmera,Isabela da Silva
3237,26,1288.0,nikon,Fabiana Gimenes Paschoal
3238,65,913.0,morango,Fabiana Gimenes Paschoal
3239,9,339.0,fluke,Fabiana Gimenes Paschoal
3240,36,1590.0,ipad,Valdomiro Velho Lopes
3241,35,1449.0,monitor ultrawide,Valdomiro Velho Lopes
3242,35,1449.0,monitor ultrawide,Valdomiro Velho Lopes
3243,18,426,arduino,Valdomiro Velho Lopes
3244,48,867.0,cerveja,Valdomiro Velho Lopes
3245,37,1739.0,moto g9 plus,Valdomiro Velho Lopes
3246,14,1563.0,carregador iphone,Fabiana Gimenes
3247,21,1856.0,camera,Beatriz Arruda
3248,22,1807.0,câmera,Beatriz Arruda
3249,21,1856.0,camera,Beatriz Arruda
3251,39,1513.0,moto g10 plus,Beatriz Arruda
3252,13,1950.0,led strip,Beatriz Arruda
3253,18,426,arduino,Adriano Barroso Assis
3255,30,1637.0,moto g9,Adriano Barroso Assis
3256,7,1100.0,trash can,Carina Leal Pacheco
3257,57,42.0,dolce gusto,Carina Leal Pacheco
3258,29,263.0,camera fotografica,Carina Leal Pacheco
3259,35,1449.0,monitor ultrawide,Carina Leal Pacheco
3260,21,1856.0,camera,Kléber Falcão
3261,27,438.0,camera canon,Kléber Falcão
3262,47,1328.0,chocolate,Kléber Falcão
3263,37,1739.0,moto g9 plus,Kléber Falcão
3264,38,819.0,motorola g10,Beatriz Paschoal Pedroso
3265,18,426,arduino,Fernando Assis
3266,70,1723.0,leite ninho,Fernando Assis
3267,60,1116.0,cacau show,Fernando Assis
3268,69,1346.0,barra de chocolate,Fernando Assis
3270,26,1287.0,nikon,Fernando Assis
3271,43,482.0,moto g 10,Valdomiro Lima
3272,27,438.0,camera canon,Valdomiro Lima
3273,44,1330.0,camera de segurança wifi,Valdomiro Lima
3275,62,0.0,carrefour,Valdomiro Lima
3276,29,263.0,camera fotografica,Valdomiro Lima
